🇨🇳央视频道,#genre#
江苏卫视,http://39.135.129.162/PLTV/88888888/224/3221226638/1.m3u8
江苏卫视,http://39.135.129.163/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226143/index.m3u8
江苏卫视,http://39.135.129.163/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226672/index.m3u8
江苏卫视,http://39.135.129.167/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221225989/index.m3u8
江苏卫视,http://39.135.129.167/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226160/index.m3u8
江苏卫视,http://39.135.129.167/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226781/index.m3u8
江苏卫视,http://39.135.129.167/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226902/index.m3u8
江苏卫视,http://39.135.129.167/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226932/index.m3u8
江苏卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225751/1/index.m3u8?fmt=ts2hls
江西卫视,http://223.110.243.145/ott.js.chinamobile.com/PLTV/3/224/3221227738/index.m3u8
江西卫视,http://223.110.245.145/ott.js.chinamobile.com/PLTV/3/224/3221227738/index.m3u8
江西卫视,http://223.110.245.150/ott.js.chinamobile.com/PLTV/3/224/3221227738/index.m3u8
江西卫视,http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221227738/index.m3u8
江西卫视,http://223.110.246.67/ott.js.chinamobile.com/PLTV/4/224/3221225536/index.m3u8
江西卫视,http://39.134.39.39/PLTV/88888888/224/3221226207/index.m3u8
江西卫视,http://39.135.129.165/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226788/index.m3u8
江西卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225710/1/index.m3u8?fmt=ts2hls
教育1台,http://39.135.129.167/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226732/index.m3u8
教育3台,http://39.135.129.163/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226950/index.m3u8
教育4台,http://39.135.129.163/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226940/index.m3u8
金鹰纪实,http://39.135.129.164/PLTV/88888888/224/3221226459/1.m3u8
金鹰纪实,http://39.135.129.165/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226714/index.m3u8
金鹰纪实,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226064/1/index.m3u8?fmt=ts2hls
康巴卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225695/1/index.m3u8?fmt=ts2hls
快乐垂钓,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226224/1/index.m3u8?fmt=ts2hls
辽宁卫视,http://223.110.243.151/ott.js.chinamobile.com/PLTV/3/224/3221227676/index.m3u8
辽宁卫视,http://223.110.245.158/ott.js.chinamobile.com/PLTV/3/224/3221227700/index.m3u8
辽宁卫视,http://223.110.246.67/ott.js.chinamobile.com/PLTV/4/224/3221227410/index.m3u8
辽宁卫视,http://223.110.246.67/ott.js.chinamobile.com/PLTV/4/224/3221227700/index.m3u8
辽宁卫视,http://39.134.39.39/PLTV/88888888/224/3221226209/index.m3u8
辽宁卫视,http://39.135.129.163/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226731/index.m3u8
辽宁卫视,http://39.135.129.167/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226049/index.m3u8
辽宁卫视,http://39.135.129.167/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226141/index.m3u8
辽宁卫视,http://39.135.129.167/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226156/index.m3u8
辽宁卫视,http://39.135.129.167/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226689/index.m3u8
辽宁卫视,http://39.135.129.167/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226767/index.m3u8
辽宁卫视,http://39.135.129.167/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226929/index.m3u8
辽宁卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225717/1/index.m3u8?fmt=ts2hls
南方卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225738/1/index.m3u8?fmt=ts2hls
内蒙古卫视,http://39.135.129.165/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226886/index.m3u8
内蒙古卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225718/1/index.m3u8?fmt=ts2hls
宁夏卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225719/1/index.m3u8?fmt=ts2hls
全纪实,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226221/1/index.m3u8?fmt=ts2hls
厦门卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225761/1/index.m3u8?fmt=ts2hls
山东卫视,http://223.110.243.140/ott.js.chinamobile.com/PLTV/3/224/3221227671/index.m3u8
山东卫视,http://223.110.243.141/ott.js.chinamobile.com/PLTV/3/224/3221227671/index.m3u8
山东卫视,http://223.110.243.150/ott.js.chinamobile.com/PLTV/3/224/3221227697/index.m3u8
山东卫视,http://223.110.243.157/ott.js.chinamobile.com/PLTV/3/224/3221227671/index.m3u8
山东卫视,http://223.110.245.148/ott.js.chinamobile.com/PLTV/3/224/3221227258/index.m3u8
山东卫视,http://223.110.246.67/ott.js.chinamobile.com/PLTV/4/224/3221227310/index.m3u8
山东卫视,http://223.110.246.67/ott.js.chinamobile.com/PLTV/4/224/3221227448/index.m3u8
山东卫视,http://39.134.39.39/PLTV/88888888/224/3221226162/index.m3u8
山东卫视,http://39.134.39.39/TVOD/88888888/224/3221226162/index.m3u8
山东卫视,http://39.135.129.164/PLTV/88888888/224/3221226486/1.m3u8
山东卫视,http://39.135.129.165/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226739/index.m3u8
山东卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225728/1/index.m3u8?fmt=ts2hls
山西卫视,http://39.135.129.167/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226778/index.m3u8
山西卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225730/1/index.m3u8?fmt=ts2hls
陕西卫视,http://39.135.129.167/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226892/index.m3u8
陕西卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225688/1/index.m3u8?fmt=ts2hls
摄影频道,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225683/1/index.m3u8?fmt=ts2hls
深圳卫视,http://223.110.243.140/ott.js.chinamobile.com/PLTV/3/224/3221227624/index.m3u8
深圳卫视,http://223.110.243.140/ott.js.chinamobile.com/PLTV/3/224/3221227677/index.m3u8
深圳卫视,http://223.110.243.141/ott.js.chinamobile.com/PLTV/3/224/3221227624/index.m3u8
深圳卫视,http://223.110.243.141/ott.js.chinamobile.com/PLTV/3/224/3221227677/index.m3u8
深圳卫视,http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227677/index.m3u8
深圳卫视,http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227677/index.m3u8
深圳卫视,http://223.110.246.67/ott.js.chinamobile.com/PLTV/4/224/3221227217/index.m3u8
深圳卫视,http://223.110.246.70/ott.js.chinamobile.com/PLTV/4/224/3221227695/index.m3u8
深圳卫视,http://39.134.39.39/PLTV/88888888/224/3221226199/index.m3u8
深圳卫视,http://39.134.39.39/TVOD/88888888/224/3221226199/index.m3u8
深圳卫视,http://39.134.66.110/PLTV/88888888/224/3221225668/index.m3u8
深圳卫视,http://39.134.66.66/PLTV/88888888/224/3221225668/index.m3u8
深圳卫视,http://39.135.129.166/PLTV/88888888/224/3221226463/1.m3u8
深圳卫视,http://39.135.129.167/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226725/index.m3u8
深圳卫视,http://39.135.129.167/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226807/index.m3u8
深圳卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225712/1/index.m3u8?fmt=ts2hls
生活时尚,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226207/1/index.m3u8?fmt=ts2hls
四川卫视,http://39.135.129.165/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226728/index.m3u8
四川卫视,http://39.135.129.165/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226810/index.m3u8
四川卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225757/1/index.m3u8?fmt=ts2hls
天津卫视,http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227633/index.m3u8
天津卫视,http://223.110.246.67/ott.js.chinamobile.com/PLTV/4/224/3221227212/index.m3u8
天津卫视,http://223.110.246.67/ott.js.chinamobile.com/PLTV/4/224/3221227756/index.m3u8
天津卫视,http://39.134.39.39/PLTV/88888888/224/3221226191/index.m3u8
天津卫视,http://39.134.39.39/TVOD/88888888/224/3221226191/index.m3u8
天津卫视,http://39.135.129.163/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226742/index.m3u8
天津卫视,http://39.135.129.163/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226926/index.m3u8
天津卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225756/1/index.m3u8?fmt=ts2hls
天元围棋,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225714/1/index.m3u8?fmt=ts2hls
武术世界,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225691/1/index.m3u8?fmt=ts2hls
西藏卫视,http://39.135.129.163/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226896/index.m3u8
新疆卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225759/1/index.m3u8?fmt=ts2hls
新视觉,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226237/1/index.m3u8?fmt=ts2hls
浙江卫视,http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227491/index.m3u8
浙江卫视,http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227744/index.m3u8
浙江卫视,http://223.110.245.158/ott.js.chinamobile.com/PLTV/3/224/3221227393/index.m3u8
浙江卫视,http://223.110.246.67/ott.js.chinamobile.com/PLTV/4/224/3221227393/index.m3u8
浙江卫视,http://223.110.246.67/ott.js.chinamobile.com/PLTV/4/224/3221227692/index.m3u8
浙江卫视,http://223.110.246.70/ott.js.chinamobile.com/PLTV/4/224/3221227744/index.m3u8
浙江卫视,http://39.134.39.39/PLTV/88888888/224/3221226144/index.m3u8
浙江卫视,http://39.135.129.165/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221225975/index.m3u8
浙江卫视,http://39.135.129.165/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226700/index.m3u8
浙江卫视,http://39.135.129.167/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226134/index.m3u8
浙江卫视,http://39.135.129.167/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226147/index.m3u8
浙江卫视,http://39.135.129.167/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226795/index.m3u8
浙江卫视,http://39.135.129.167/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226923/index.m3u8
浙江卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225750/1/index.m3u8?fmt=ts2hls
浙江卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225780/1/index.m3u8?fmt=ts2hls
重庆卫视,http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227729/index.m3u8
重庆卫视,http://223.110.243.164/ott.js.chinamobile.com/PLTV/3/224/3221227550/index.m3u8
重庆卫视,http://223.110.245.145/ott.js.chinamobile.com/PLTV/3/224/3221227729/index.m3u8
重庆卫视,http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227729/index.m3u8
重庆卫视,http://223.110.246.78/ott.js.chinamobile.com/PLTV/4/224/3221227632/index.m3u8
重庆卫视,http://39.134.39.39/TVOD/88888888/224/3221226280/index.m3u8
重庆卫视,http://39.134.66.66/PLTV/88888888/224/3221225873/index.m3u8
重庆卫视,http://39.135.129.164/PLTV/88888888/224/3221226490/1.m3u8
重庆卫视,http://39.135.129.165/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226737/index.m3u8
重庆卫视,http://39.135.129.165/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226868/index.m3u8

🇹🇼台湾频道,#genre#
TVBS,mitv://ns2.hellotvvod.com:9906/95ef54ef56944f0a947ea0e87f6f15bc
TVBS,p5p://fccs.123178.top:9906/61495191000f04ab0d7f8024a458a528
TVBS欢乐台,mitv://ns2.hellotvvod.com:9906/b4b85eca20d7462fae595d8033c6a9ce
TVBS欢乐台,p5p://fccs.123178.top:9906/614942c70008d5e00d45b97fe1d761d3
TVBS欢乐台,rtmp://59.124.75.138/sat/tv421
TVBS欢乐台,rtmp://59.124.75.138:1935/sat/tv421
TVBS精采台,rtmp://45.88.148.178/channel/60b4e50239e1b02e8b910cd8
TVBS新闻台,mitv://ns2.hellotvvod.com:9906/4c700aa999594ea5893d7eab1519f187
TVBS新闻台,p5p://fccs.123178.top:9906/61494c2100042a180d6a3fdd3c19ba48
TVBS新闻台,rtmp://59.124.75.138/sat/tv551
TVBS新闻台,rtmp://59.124.75.157:1935/sat/tv551
TVB星河台,p5p://fccs.123178.top:9906/60463cd5000f308a087086672166e0af.ts
爱尔达体育1台,mitv://ns2.hellotvvod.com:9906/db6bd5a732984d83a8fdb9d0536886c8
爱尔达体育2台,mitv://ns2.hellotvvod.com:9906/bc49344900a546d39b5083025db6243f
爱尔达体育3台,mitv://ns2.hellotvvod.com:9906/4f3f4387a8174b8f8aaed89e2901442c
半岛电视台,tvbus://4KnFZbsL7QU1wC8h6eLnZa7vSyKHg6yu3PLSHMR1tFg33NVXAX
博斯高球二台,mitv://ns2.hellotvvod.com:9906/c612218b5c0d4349a1b4049e89913c75
博斯高球一台,mitv://ns2.hellotvvod.com:9906/9eb73e0317034672b4e2bdb0d695387f
博斯魅力台,mitv://ns2.hellotvvod.com:9906/8f1d2f23e9964ef6b99f7b7228c199dc
博斯网球台,mitv://ns2.hellotvvod.com:9906/47176ac49fed4e74a62d30b037ce81d3
博斯无限二台,mitv://ns2.hellotvvod.com:9906/3367cde8bd924944b2b7bbbaef5be87e
博斯无限一台,mitv://ns2.hellotvvod.com:9906/91e038793b5f45f194ab304ab843b741
博斯运动二台,mitv://ns2.hellotvvod.com:9906/d4f401d6d6e144dfbb8c944a41b15772
博斯运动一台,mitv://ns2.hellotvvod.com:9906/b57a5306d5da4dcea75af2d436968097
东森超视台,mitv://ns2.hellotvvod.com:9906/941259e9297d4a229c678f08b19f60f1
达文西频道,mitv://ns2.hellotvvod.com:9906/191725f8a02546c1bec1bb92aab127ab
迪斯尼频道,mitv://ns2.hellotvvod.com:9906/d24a14f362fb47d8a603b41462ad0f9b
东风卫视台,p5p://fccs.123178.top:9906/604640af000dbd7a087f919857110af4.ts
东森财经新闻,p5p://fccs.123178.top:9906/61494d6b00007a520d6f47fbe773e0a5
东森财经新闻,rtmp://59.124.75.138/sat/tv571
东森财经新闻,mitv://ns2.hellotvvod.com:9906/e992de48ddda440ebc55984766d0ab8f
东森超视台,p5p://fccs.123178.top:9906/60449b4f000e1ebf021192b074519d04.ts
东森电影台,http://gxfrg007.8800.org:8282/tsfile/live/1049_1.m3u8
东森电影台,mitv://ns2.hellotvvod.com:9906/e40a4dbcfc66445a83f8c06d53ac3b53
东森电影台,p5p://fccs.123178.top:9906/61494e4c000044800d72b6d5c1b77f5c
东森戏剧台,mitv://ns2.hellotvvod.com:9906/8ad6da5302064e3a8b67ccc9848614e5
东森戏剧台,p5p://fccs.123178.top:9906/60449e3500031323021ce24de00b3ef2.ts
东森新闻台,http://211.23.114.106:8540/http/60.251.39.91:8081/hls/63/805/ch10.m3u8
东森新闻台,mitv://ns2.hellotvvod.com:9906/d98879e5737d4c44b3dd85bc349775e0
东森新闻台,p5p://fccs.123178.top:9906/6173ae660001b6721788b6c6ac08380c
东森亚洲卫视,mitv://ns2.hellotvvod.com:9906/586cfb57fa8b4475a353a65fc712cf1e
东森洋片台,http://gxfrg007.8800.org:8282/tsfile/live/1050_1.m3u8
东森洋片台,mitv://ns2.hellotvvod.com:9906/ab1aa48cd1a34f488845642592c39418
东森洋片台,p5p://fccs.123178.top:9906/60449f6d000c10680221a75af38e252f.ts
东森幼幼台,mitv://ns2.hellotvvod.com:9906/a5729018eb3d44c4b4033e72ea4af060
东森综合台,mitv://ns2.hellotvvod.com:9906/8c962bcce29840f4a4f0109bfd7fe5c0
东森综合台,p5p://fccs.123178.top:9906/60f6d48100093dde01e5183e2fe6721c
动物星球,mitv://ns2.hellotvvod.com:9906/8df6a02edb7946eebae8115ab6fd8ec7
非凡商业台,mitv://ns2.hellotvvod.com:9906/ab4d36f3d889496a92747157c7e4c732
非凡新闻台,mitv://ns2.hellotvvod.com:9906/3801d29839174353a940a8c0cfae6e47
非凡新闻台,p5p://fccs.123178.top:9906/614991e2000e29550e7abc54c0c10ef6
高点综合台,mitv://ns2.hellotvvod.com:9906/ab09bd3fc7f3412ea9d38b3cf68302b0
高点综合台,p5p://fccs.123178.top:9906/6149448d0007247b0d4ca68022a5f032
公视,https://flv3948069e.live.126.net/live/sytv_9dd30b5c8e846938c26dde70be773545.flv
公视,mitv://ns2.hellotvvod.com:9906/a1c2ecbcd3b64f3eb72ac9191b337cda
公视,p5p://fccs.123178.top:9906/615cef60000555d20c57346a9856fc87
公视2HD,p5p://fccs.123178.top:9906/615cefb3000992f10c5879b8a9027fe8
公视3HD,mitv://ns2.hellotvvod.com:9906/6ba6fe3a051e4113b82eb6d32fbb7114
公视3HD,p5p://fccs.123178.top:9906/615cf07e0008bb700c5b9279f928a1c0
公视台语台,mitv://ns2.hellotvvod.com:9906/cc76c2a0dc1f4fe0b4ca8f0c0f6e31d9
国会频道1,mitv://ns2.hellotvvod.com:9906/3b86853022324c3da4928922ba545877
国会频道2,mitv://ns2.hellotvvod.com:9906/7350ee5ff93341a08945bc1c8d95cd1c
国家地理频道,mitv://ns2.hellotvvod.com:9906/56543494b4f64682b1cf6a1aa771c34c
国家地理频道,mitv://ns2.hellotvvod.com:9906/cbf2e0c0e1ed4e11a564047614cb962d
国兴卫视,mitv://ns2.hellotvvod.com:9906/7ed90f5183e64e4f8b422c951ff275b0
国兴卫视,p5p://fccs.123178.top:9906/6044d406000399b302ef1ad77f59ca13.ts
好莱坞电影台,mitv://ns2.hellotvvod.com:9906/fb9f46f4cb454b13a15aac8e025f8477
好莱坞电影台,p5p://fccs.123178.top:9906/614953030008709d0d8523c592e3c647
好消息,mitv://ns2.hellotvvod.com:9906/7df332eeb26546bf94a972d4c2d1ad4e
好消息,p5p://fccs.123178.top:9906/60b575c30003189a05772bc6fbb8fc4f
好消息2台,tvbus://3FQvdv1Sunc7AoGmbq1W3S43ymkyebtb5rWwxgnoVC3bn2B11X
华藏卫视,p5p://fccs.123178.top:9906/60463e4f0004c7480876484c7d16a8e0.ts
华视,mitv://ns2.hellotvvod.com:9906/fd73b217be314cf198807cc5d1d911b6
华视,p5p://fccs.123178.top:9906/615cf279000322040c634d822dea28e8
华视,rtmp://59.124.75.138/sat/tv111
华视,rtmp://59.124.75.157/sat/tv111
华视体育文化,p5p://fccs.123178.top:9906/615cf2bd000248ec0c6456eae60c58dc
华视资讯台,p5p://fccs.123178.top:9906/615cf34d0005241b0c668a26a861e2c8
寰宇财经新闻,p5p://fccs.123178.top:9906/60434e97000581d106ddccac446ea89d
寰宇新闻二台,p5p://fccs.123178.top:9906/60434c6b000d588a06d552cd4d7910ec.ts
寰宇新闻一台,p5p://fccs.123178.top:9906/60434bdc0009a41d06d32342bef082c3.ts
寰宇综合台,p5p://fccs.123178.top:9906/60434cfa0008763606d78025a8321e46.ts
靖天卡通台,mitv://ns2.hellotvvod.com:9906/bb214f3596dd4b1c8bae816edff835be
靖天体育台,p5p://fccs.123178.top:9906/60469f430002fd3e09f100f732da02a0.ts
靖天体育台,p5p://fccs.123178.top:9906/60c5a45d000a99f910c459ab1ccabbf3
靖洋卡通Nice Bingo,mitv://ns2.hellotvvod.com:9906/f356d20c5a374fef82a196fadfe38a77
客家电视台,mitv://ns2.hellotvvod.com:9906/bcf16a66476d4c88a5ea6b7d40a56e7c
客家电视台,p5p://fccs.123178.top:9906/615cf0b3000ee57c0c5c631584311880
龙祥电影台,mitv://ns2.hellotvvod.com:9906/2c5a71766368419ca7a962ce66cf5da3
龙祥电影台,p5p://fccs.123178.top:9906/6045bb31000469b906761b04cfa6bdb1.ts
民视,mitv://ns2.hellotvvod.com:9906/44cf4d1e73cc4c34843382f2bf89d49f
民视,p5p://fccs.123178.top:9906/615cefe0000b8a2b0c592a0127a8dd5a
民视,rtmp://59.124.75.138/sat/tv051
民视,rtmp://59.124.75.157/sat/tv051
民视第一台,p5p://fccs.123178.top:9906/615cf01d000b41120c5a18366221dad4
民视台湾台,p5p://fccs.123178.top:9906/615cf04900025ed10c5ac1d0409f9eae
民视新闻台,mitv://ns2.hellotvvod.com:9906/f2f4daa81a39490396bc2eea99fd9fd9
民视新闻台,p5p://fccs.123178.top:9906/61494a92000be20d0d642b3f9739874e
年代MUCH,p5p://fccs.123178.top:9906/60449ce00006c4040217af361b6c5a1a.ts
年代新闻台,mitv://ns2.hellotvvod.com:9906/a412a974b1c24427ba506b9fcd95d77b
年代新闻台,p5p://fccs.123178.top:9906/618894540002fa6c0186e66d066b3e56
霹雳台湾台,mitv://ns2.hellotvvod.com:9906/85d6caf44ce4449e8600dc86d1c7be21
人间卫视,mitv://ns2.hellotvvod.com:9906/eec8f95a22de4a0ea2907a53ad0e62d2
人间卫视,p5p://fccs.123178.top:9906/60463f7d000802da087ae4d0305dfcaf.ts
三立iNEWS,mitv://ns2.hellotvvod.com:9906/49035f1ad8b84fa7822c0ff660d89f09
三立财经台,p5p://fccs.123178.top:9906/604496f8000b3b7b02009e1b5871dd53.ts
三立都会台,mitv://ns2.hellotvvod.com:9906/24f879b52a0d45d886005e8acdd9a8ab
三立都会台,p5p://fccs.123178.top:9906/60435aa10002e65e070cd311539826d8.ts
三立台湾台,mitv://ns2.hellotvvod.com:9906/ba70eb94fd0e4b2aae6fb9ece2203391
三立台湾台,p5p://fccs.123178.top:9906/60435a1000013bcc070a9c3b0ad870c7.ts
三立新闻台,mitv://ns2.hellotvvod.com:9906/3fc8adf766954da4bc9908ecb81184bc
三立新闻台,p5p://fccs.123178.top:9906/61494b62000a82d50d67576561464ccf
生命电视台,p5p://fccs.123178.top:9906/60463d9a0001f1630873848a76accc36.ts
台视,mitv://ns2.hellotvvod.com:9906/0cde14d20638479189443549d1b1005f
台视,p5p://fccs.123178.top:9906/615cf10c0001987d0c5dbb55bf9bd6ed
台视,rtmp://59.124.75.138/sat/tv071
台视,rtmp://59.124.75.157:1935/sat/tv071
台视财经台,p5p://fccs.123178.top:9906/615cf1970005cb4c0c5fdb60d7e44abc
台视新闻台,p5p://fccs.123178.top:9906/615cf168000ad47e0c5f2512951989aa
台视综合台,p5p://fccs.123178.top:9906/615cf1d90008f3590c60ddff48ad15c3
探索频道台,mitv://ns2.hellotvvod.com:9906/9c0a057219044213ac643c8a8e5d50c0
纬来电影台,mitv://ns2.hellotvvod.com:9906/67d49ff2fc594674a3969022f0c55ded
纬来电影台,p5p://fccs.123178.top:9906/614959e10009f39d0d9ff75817774dbe
纬来精彩台,p5p://fccs.123178.top:9906/6044a30800006812022fb9d6202c684d.ts
纬来日本台,mitv://ns2.hellotvvod.com:9906/f89c51e091594bb1bcce0ba7b3e17973
纬来日本台,p5p://fccs.123178.top:9906/6044a02c000bf3c30224916a373cdb2c.ts
纬来体育台,mitv://ns2.hellotvvod.com:9906/cd64bcebb70d4b489bf734c5b3369002
纬来体育台,p5p://fccs.123178.top:9906/617505470005c9df02c8c6600f64eca5
纬来戏剧台,mitv://ns2.hellotvvod.com:9906/c4d3341645874d9fab6329a7f83f5121
纬来戏剧台,p5p://fccs.123178.top:9906/6044a124000716e6022858ec2ddd7840.ts
纬来育乐台,mitv://ns2.hellotvvod.com:9906/ed2847f9731a48e19afc2ba479a73939
