4K频道,#genre#
元阳电视台,http://39.130.202.81:6610/gitv_live/G_YUANYANG/G_YUANYANG.m3u8
红河县电视台,http://39.130.202.81:6610/gitv_live/G_HONGHEXIAN/G_HONGHEXIAN.m3u8
金平电视台,http://39.130.202.81:6610/gitv_live/G_JINPING/G_JINPING.m3u8
绿春电视台,http://39.130.202.81:6610/gitv_live/G_LVCHUN/G_LVCHUN.m3u8
河口电视台,http://39.130.202.81:6610/gitv_live/G_HEKOU/G_HEKOU.m3u8
文山公共,http://39.130.202.81:6610/gitv_live/G_WENSHANGG/G_WENSHANGG.m3u8
文山新闻综合,http://39.130.202.81:6610/gitv_live/G_WENSHANXW/G_WENSHANXW.m3u8
西畴电视台,http://39.130.202.81:6610/gitv_live/G_XICHOU/G_XICHOU.m3u8
麻栗坡电视台,http://39.130.202.81:6610/gitv_live/G_MALIPO/G_MALIPO.m3u8
富宁电视台,http://39.130.202.81:6610/gitv_live/G_FUNING/G_FUNING.m3u8
西双版纳1综合,http://39.130.202.81:6610/gitv_live/G_XSBNTV-1/G_XSBNTV-1.m3u8
西双版纳2公共,http://39.130.202.81:6610/gitv_live/G_XSBNTV-2/G_XSBNTV-2.m3u8
勐海电视台,http://39.130.202.81:6610/gitv_live/G_MENGHAI/G_MENGHAI.m3u8
勐腊电视台,http://39.130.202.81:6610/gitv_live/G_MENGLA/G_MENGLA.m3u8
大理新闻综合,http://39.130.202.81:6610/gitv_live/G_DALITV-1/G_DALITV-1.m3u8
大理农业生活,http://39.130.202.81:6610/gitv_live/G_DALITV-2/G_DALITV-2.m3u8
大理市电视台,http://39.130.202.81:6610/gitv_live/G_DALISHITV-1/G_DALISHITV-1.m3u8
漾濞电视台,http://39.130.202.81:6610/gitv_live/G_YANGBI/G_YANGBI.m3u8
宾川1,http://39.130.202.81:6610/gitv_live/G_BINCHUANTV-1/G_BINCHUANTV-1.m3u8
宾川2,http://39.130.202.81:6610/gitv_live/G_BINCHUANTV-2/G_BINCHUANTV-2.m3u8
弥渡电视台,http://39.130.202.81:6610/gitv_live/G_MIDUTV-1/G_MIDUTV-1.m3u8
巍山电视台,http://39.130.202.81:6610/gitv_live/G_WEISHAN/G_WEISHAN.m3u8
云龙电视台,http://39.130.202.81:6610/gitv_live/G_YUNLONGTV-1/G_YUNLONGTV-1.m3u8
洱源电视台,http://39.130.202.81:6610/gitv_live/G_ERYUAN/G_ERYUAN.m3u8
德宏新闻综合,http://39.130.202.81:6610/gitv_live/G_DEHONG-1/G_DEHONG-1.m3u8
德宏公共,http://39.130.202.81:6610/gitv_live/G_DEHONG-2/G_DEHONG-2.m3u8
芒市电视台,http://39.130.202.81:6610/gitv_live/G_DEHONGMS/G_DEHONGMS.m3u8
盈江电视台,http://39.130.202.81:6610/gitv_live/G_DEHONGYJ/G_DEHONGYJ.m3u8
陇川电视台,http://39.130.202.81:6610/gitv_live/G_DEHONGLC/G_DEHONGLC.m3u8
怒江电视台,http://39.130.202.81:6610/gitv_live/G_NUJIANGTV/G_NUJIANGTV.m3u8
泸水电视台,http://39.130.202.81:6610/gitv_live/G_NUJIANGLS/G_NUJIANGLS.m3u8
福贡电视台,http://39.130.202.81:6610/gitv_live/G_NUJIANGFG/G_NUJIANGFG.m3u8
贡山电视台,http://39.130.202.81:6610/gitv_live/G_NUJIANGGS/G_NUJIANGGS.m3u8
兰坪电视台,http://39.130.202.81:6610/gitv_live/G_NUJIANGLP/G_NUJIANGLP.m3u8
迪庆新闻综合,http://39.130.202.81:6610/gitv_live/G_DIQING-1/G_DIQING-1.m3u8
迪庆藏语,http://39.130.202.81:6610/gitv_live/G_DIQINGZY/G_DIQINGZY.m3u8
香格里拉电视台,http://39.130.202.81:6610/gitv_live/G_DIQINGXGLL/G_DIQINGXGLL.m3u8
德钦电视台,http://39.130.202.81:6610/gitv_live/G_DIQINGDQ/G_DIQINGDQ.m3u8
维西电视台,http://39.130.202.81:6610/gitv_live/G_DIQINGWX/G_DIQINGWX.m3u8

港澳频道,#genre#
凤凰中文,http://124.238.99.44:808/hls/348/index.m3u8
凤凰资讯,http://124.238.99.44:808/hls/349/index.m3u8
凤凰香港,http://124.238.99.44:808/hls/350/index.m3u8
香港卫视,http://124.238.99.44:808/hls/352/index.m3u8
星空卫视,http://124.238.99.44:808/hls/353/index.m3u8
翡翠台,http://124.238.99.44:808/hls/354/index.m3u8
明珠台,http://124.238.99.44:808/hls/355/index.m3u8
有线18台,http://124.238.99.44:808/hls/356/index.m3u8
香港C+,http://124.238.99.44:808/hls/366/index.m3u8
澳门macau,http://124.238.99.44:808/hls/357/index.m3u8
澳亚卫视,http://124.238.99.44:808/hls/360/index.m3u8
亚美卫视,http://124.238.99.44:808/hls/361/index.m3u8
民视新闻,http://iptv2.phoves.com.cn/mytv/hodtv.php?id=32
中视新闻,http://iptv2.phoves.com.cn/mytv/hodtv.php?id=33
台视新闻,http://iptv2.phoves.com.cn/mytv/hodtv.php?id=34
寰宇新闻,http://iptv2.phoves.com.cn/mytv/hodtv.php?id=35
中天新闻,http://iptv2.phoves.com.cn/mytv/hodtv.php?id=36
年代新闻,http://iptv2.phoves.com.cn/mytv/hodtv.php?id=37
东森新闻,http://iptv2.phoves.com.cn/mytv/hodtv.php?id=38
东森财经,http://iptv2.phoves.com.cn/mytv/hodtv.php?id=39
华视新闻,http://iptv2.phoves.com.cn/mytv/hodtv.php?id=41
TVBS新闻,http://iptv2.phoves.com.cn/mytv/hodtv.php?id=42
非凡新闻,http://iptv2.phoves.com.cn/mytv/hodtv.php?id=45
JET综合,http://iptv2.phoves.com.cn/mytv/hodtv.php?id=52
天映频道,http://iptv2.phoves.com.cn/mytv/hodtv.php?id=63
亚洲ATV,https://juyunlive.juyun.tv/live/24950198.m3u8
1HD Music TV,http://1hdru-hls-otcnet.cdnvideo.ru/onehdmusic/tracks-v1a1/index.m3u8
俄罗斯HOBOC音乐台,http://hls-video01.cdnvideo.ru/video01/smil:video01.smil/chunklist_b4128000.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
亚旅卫视,https://jc-qlive-play.jingchangkan.cn/live/3473_200508855_xR9m.m3u8

莲花卫视,http://nettvpro.live/hls/lotustv.php
凤凰中文台,http://stream.guihet.com/t/ifeng2.php?id=2
凤凰资讯台,http://stream.guihet.com/t/ifeng2.php?id=1
凤凰香港台,http://stream.guihet.com/t/ifeng2.php?id=3

体育频道,#genre#

PP体育,http://117.148.179.172/PLTV/88888888/224/3221231778/index.m3u8#http://39.134.32.31/live.cache.cmvideo.cn:8088/wd_r2/virtuallive/tysy201903/75/index.m3u8?&encrypt=
CCTV5,http://39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226469/1.m3u8#http://39.134.39.39/PLTV/88888888/224/3221226146/index.m3u8
CCTV5,http://117.148.179.165/PLTV/88888888/224/3221231702/index.m3u8
CCTV5,http://39.134.66.66/PLTV/88888888/224/3221225606/index.m3u8
CCTV5+,http://39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226458/1.m3u8
CCTV5+,http://117.148.179.136/PLTV/88888888/224/3221231459/index.m3u8
CCTV5+,http://39.134.66.66/PLTV/88888888/224/3221225590/index.m3u8
IPTV5+,http://39.134.39.39/PLTV/88888888/224/3221226273/index.m3u8
CCTV风云足球,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225734/1/index.m3u8?fmt=ts2hls
CCTV高尔夫球,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225674/1/index.m3u8?fmt=ts2hls
北京冬奥纪实,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s6/index.m3u8#http://39.134.32.31/live.cache.cmvideo.cn:8088/wd_r3/btv/btv6/3000/index.m3u8?ProgramID=&encrypt=
四海钓鱼,http://117.148.179.159/PLTV/88888888/224/3221231718/index.m3u8#http://39.134.32.31/live.cache.cmvideo.cn:8088/wd_r4/peoplecn/shdiaoyu/1200/index.m3u8?ProgramID=&encrypt=
快乐垂钓,http://39.134.135.125/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226549/index.m3u8
广东体育,http://116.199.5.52:8114/index.m3u8?Fsv_chan_hls_se_idx=8&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8#http://player.ioioz.com/1691/gd/itouch.php?id=gdty

五星体育,http://14.152.88.77/liveplay-kk.rtxapp.com/live/program/live/ssty/4000000/mnf.m3u8#http://140.207.241.2:8080/live/program/live/ssty/4000000/mnf.m3u8
劲爆体育,http://14.152.88.77/liveplay-kk.rtxapp.com/live/program/live/jbtyhd/4000000/mnf.m3u8
先锋乒羽,http://player.ioioz.com/1691/hunan/mgtvflv.php?id=329
魅力足球,http://14.152.88.77/liveplay-kk.rtxapp.com/live/program/live/mlyyhd/4000000/mnf.m3u8
新视觉,http://14.152.88.77/liveplay-kk.rtxapp.com/live/program/live/xsjhd/4000000/mnf.m3u8





足球频道,http://nmglive.imfc.cn/5n1r1c/182396.m3u8
吉林篮球,http://player.ioioz.com/hogejump/jilin.php?id=36#http://nettvpro.live/embed/jilin.php?id=36
陕西休闲体育,http://stream.snrtv.com/sxbc-7-uABP28.m3u8#http://nettvpro.live/embed/sxtvs.php?id=9
江苏体育,http://player.ioioz.com/1691/js/jiangsum3u8.php?id=jsty#http://nettvpro.live/embed/jiangsu.php?id=jsty#http://39.134.32.31/live.cache.cmvideo.cn:8088/wd_r2/jstv/jstiyu/600/index.m3u8?&encrypt=
山东体育,http://livealone302.iqilu.com/iqilu/typd.m3u8
福建体育,http://player.ioioz.com/1691/fj/fjtv.php?id=fjtv8
卫视体育,http://www.nettvpro.live/hls/edu.php?id=starsports
ELEVEN2体育,rtmp://59.124.75.136:1935/sat/md041
ELEVEN体育,rtmp://59.124.75.136/sat/md041
纬来育乐台,rtmp://59.124.75.136/sat/tv701
ELEVEN体育一台,rtmp://59.124.75.136:1935/sat/tv731
ELEVEN体育二台,rtmp://59.124.75.136:1935/sat/tv741

埋堆堆,#genre#


埋堆堆01,http://121.12.115.162/txdirect.hls.huya.com/src/1199561226091-1199561226091-5434639045542019072-2399122575638-10057-A-0-1.m3u8 
埋堆堆02,http://121.12.115.162/txdirect.hls.huya.com/src/1199561276763-1199561276763-5434856680124841984-2399122676982-10057-A-0-1.m3u8 
埋堆堆03,http://121.12.115.162/txdirect.hls.huya.com/src/1199561219773-1199561219773-5434611909938642944-2399122563002-10057-A-0-1.m3u8 
埋堆堆04,http://121.12.115.162/txdirect.hls.huya.com/src/1199563459241-1199563459241-5444230351759081472-2399127041938-10057-A-0-1.m3u8 
埋堆堆05,http://121.12.115.162/txdirect.hls.huya.com/src/1199563478941-1199563478941-5444314962614812672-2399127081338-10057-A-0-1.m3u8 
埋堆堆06,http://121.12.115.162/txdirect.hls.huya.com/src/1199561223711-1199561223711-5434628823519854592-2399122570878-10057-A-0-1.m3u8 
埋堆堆07,http://121.12.115.162/txdirect.hls.huya.com/src/1199564000752-1199564000752-5446556123794505728-2399128124960-10057-A-0-1.m3u8 
埋堆堆08,http://121.12.115.162/txdirect.hls.huya.com/src/1199563995848-1199563995848-5446535061274886144-2399128115152-10057-A-0-1.m3u8 
埋堆堆09,http://121.12.115.162/txdirect.hls.huya.com/src/1199563493628-1199563493628-5444378042799489024-2399127110712-10057-A-0-1.m3u8 
埋堆堆10,http://121.12.115.162/txdirect.hls.huya.com/src/1199563478721-1199563478721-5444314017722007552-2399127080898-10057-A-0-1.m3u8
埋堆堆11,http://121.12.115.162/txdirect.hls.huya.com/src/1199561463578-1199561463578-5435659044440244224-2399123050612-10057-A-0-1.m3u8 
埋堆堆12,http://121.12.115.162/txdirect.hls.huya.com/src/1199561245453-1199561245453-5434722204698804224-2399122614362-10057-A-0-1.m3u8 
埋堆堆13,http://121.12.115.162/txdirect.hls.huya.com/src/1199564003640-1199564003640-5446568527660056576-2399128130736-10057-A-0-1.m3u8 
埋堆堆14,http://121.12.115.162/txdirect.hls.huya.com/src/1199561153241-1199561153241-5434326157174505472-2399122429938-10057-A-0-1.m3u8 
埋堆堆17,http://121.12.115.162/txdirect.hls.huya.com/src/1199561179116-1199561179116-5434437289453289472-2399122481688-10057-A-0-1.m3u8 
埋堆堆18,http://121.12.115.162/txdirect.hls.huya.com/src/1199561185543-1199561185543-5434464893208100864-2399122494542-10057-A-0-1.m3u8 
埋堆堆19,http://121.12.115.162/txdirect.hls.huya.com/src/1199563478867-1199563478867-5444314644787232768-2399127081190-10057-A-0-1.m3u8 
埋堆堆20,http://121.12.115.162/txdirect.hls.huya.com/src/1199564060588-1199564060588-5446813117457629184-2399128244632-10057-A-0-1.m3u8 
埋堆堆21,http://121.12.115.162/txdirect.hls.huya.com/src/1199563481280-1199563481280-5444325008543318016-2399127086016-10057-A-0-1.m3u8 
埋堆堆22,http://121.12.115.162/txdirect.hls.huya.com/src/1199561185548-1199561185548-5434464914682937344-2399122494552-10057-A-0-1.m3u8 
埋堆堆23,http://121.12.115.162/txdirect.hls.huya.com/src/1199563492830-1199563492830-5444374615415586816-2399127109116-10057-A-0-1.m3u8 
埋堆堆24,http://121.12.115.162/txdirect.hls.huya.com/src/1199563484986-1199563484986-5444340925692116992-2399127093428-10057-A-0-1.m3u8 
埋堆堆25,http://121.12.115.162/txdirect.hls.huya.com/src/1199561217760-1199561217760-5434603264169476096-2399122558976-10057-A-0-1.m3u8 
埋堆堆26,http://121.12.115.162/txdirect.hls.huya.com/src/1199563486009-1199563486009-5444345319443660800-2399127095474-10057-A-0-1.m3u8 
埋堆堆27,http://121.12.115.162/txdirect.hls.huya.com/src/1199563491091-1199563491091-5444367146467459072-2399127105638-10057-A-0-1.m3u8 
埋堆堆28,http://121.12.115.162/txdirect.hls.huya.com/src/1199563478540-1199563478540-5444313240332926976-2399127080536-10057-A-0-1.m3u8 
埋堆堆29,http://121.12.115.162/txdirect.hls.huya.com/src/1199561235975-1199561235975-5434681496998772736-2399122595406-10057-A-0-1.m3u8 
埋堆堆30,http://121.12.115.162/txdirect.hls.huya.com/src/1199561240999-1199561240999-5434703074914467840-2399122605454-10057-A-0-1.m3u8 
埋堆堆31,http://121.12.115.162/txdirect.hls.huya.com/src/1199563461114-1199563461114-5444238396232826880-2399127045684-10057-A-0-1.m3u8 
埋堆堆32,http://121.12.115.162/txdirect.hls.huya.com/src/1199563489752-1199563489752-5444361395506249728-2399127102960-10057-A-0-1.m3u8 
埋堆堆33,http://121.12.115.162/txdirect.hls.huya.com/src/1199561181108-1199561181108-5434445845028143104-2399122485672-10057-A-0-1.m3u8 
埋堆堆34,http://121.12.115.162/txdirect.hls.huya.com/src/1199561277675-1199561277675-5434860597135015936-2399122678806-10057-A-0-1.m3u8 
埋堆堆35,http://121.12.115.162/txdirect.hls.huya.com/src/1199561176240-1199561176240-5434424937127346176-2399122475936-10057-A-0-1.m3u8 
埋堆堆37,http://121.12.115.162/txdirect.hls.huya.com/src/1199561277694-1199561277694-5434860678739394560-2399122678844-10057-A-0-1.m3u8 
埋堆堆38,http://121.12.115.162/txdirect.hls.huya.com/src/1199561179151-1199561179151-5434437439777144832-2399122481758-10057-A-0-1.m3u8 
埋堆堆39,http://121.12.115.162/txdirect.hls.huya.com/src/1199563483195-1199563483195-5444333233405689856-2399127089846-10057-A-0-1.m3u8 
埋堆堆40,http://121.12.115.162/txdirect.hls.huya.com/src/1199563452505-1199563452505-5444201420859375616-2399127028466-10057-A-0-1.m3u8 
埋堆堆41,http://121.12.115.162/txdirect.hls.huya.com/src/1199563479483-1199563479483-5444317290487087104-2399127082422-10057-A-0-1.m3u8 
埋堆堆42,http://121.12.115.162/txdirect.hls.huya.com/src/1199561278783-1199561278783-5434865355958779904-2399122681022-10057-A-0-1.m3u8 
埋堆堆43,http://121.12.115.162/txdirect.hls.huya.com/src/1199561277724-1199561277724-5434860807588413440-2399122678904-10057-A-0-1.m3u8 
埋堆堆44,http://121.12.115.162/txdirect.hls.huya.com/src/1199563491137-1199563491137-5444367344035954688-2399127105730-10057-A-0-1.m3u8 
埋堆堆45,http://121.12.115.162/txdirect.hls.huya.com/src/1199561277686-1199561277686-5434860644379656192-2399122678828-10057-A-0-1.m3u8 
埋堆堆46,http://121.12.115.162/txdirect.hls.huya.com/src/1199561223732-1199561223732-5434628913714167808-2399122570920-10057-A-0-1.m3u8 
埋堆堆47,http://121.12.115.162/txdirect.hls.huya.com/src/1199561391895-1199561391895-5435351168299565056-2399122907246-10057-A-0-1.m3u8 
埋堆堆48,http://121.12.115.162/txdirect.hls.huya.com/src/1199563489431-1199563489431-5444360016821747712-2399127102318-10057-A-0-1.m3u8 
埋堆堆49,http://121.12.115.162/txdirect.hls.huya.com/src/1199561277677-1199561277677-5434860605724950528-2399122678810-10057-A-0-1.m3u8 
埋堆堆50,http://121.12.115.162/txdirect.hls.huya.com/src/1199561240090-1199561240090-5434699170789195776-2399122603636-10057-A-0-1.m3u8 
埋堆堆51,http://121.12.115.162/txdirect.hls.huya.com/src/1199561178473-1199561178473-5434434527789318144-2399122480402-10057-A-0-1.m3u8 
埋堆堆53,http://121.12.115.162/txdirect.hls.huya.com/src/1199564067003-1199564067003-5446840669672833024-2399128257462-10057-A-0-1.m3u8 
埋堆堆54,http://121.12.115.162/txdirect.hls.huya.com/src/1199563551865-1199563551865-5444628168809906176-2399127227186-10057-A-0-1.m3u8 
埋堆堆56,http://121.12.115.162/txdirect.hls.huya.com/src/1199561152145-1199561152145-5434321449890349056-2399122427746-10057-A-0-1.m3u8 
埋堆堆57,http://121.12.115.162/txdirect.hls.huya.com/src/1199563452337-1199563452337-5444200699304869888-2399127028130-10057-A-0-1.m3u8 
埋堆堆58,http://121.12.115.162/txdirect.hls.huya.com/src/1199561176260-1199561176260-5434425023026692096-2399122475976-10057-A-0-1.m3u8 
埋堆堆59,http://121.12.115.162/txdirect.hls.huya.com/src/1199561462555-1199561462555-5435654650688700416-2399123048566-10057-A-0-1.m3u8 
埋堆堆60,http://121.12.115.162/txdirect.hls.huya.com/src/1199563479466-1199563479466-5444317217472643072-2399127082388-10057-A-0-1.m3u8 
埋堆堆61,http://121.12.115.162/txdirect.hls.huya.com/src/1199561153167-1199561153167-5434325839346925568-2399122429790-10057-A-0-1.m3u8 
埋堆堆63,http://121.12.115.162/txdirect.hls.huya.com/src/1199561182641-1199561182641-5434452429213007872-2399122488738-10057-A-0-1.m3u8 
埋堆堆64,http://121.12.115.162/txdirect.hls.huya.com/src/1199561177177-1199561177177-5434428961511702528-2399122477810-10057-A-0-1.m3u8 
埋堆堆65,http://121.12.115.162/txdirect.hls.huya.com/src/1199563564801-1199563564801-5444683728506847232-2399127253058-10057-A-0-1.m3u8 
埋堆堆66,http://121.12.115.162/txdirect.hls.huya.com/src/1199563488528-1199563488528-5444356138466279424-2399127100512-10057-A-0-1.m3u8 
埋堆堆67,http://121.12.115.162/txdirect.hls.huya.com/src/1199561181026-1199561181026-5434445492840824832-2399122485508-10057-A-0-1.m3u8 
埋堆堆68,http://121.12.115.162/txdirect.hls.huya.com/src/1199561158071-1199561158071-5434346901866545152-2399122439598-10057-A-0-1.m3u8


新马频道,#genre#
Astro AEC,http://50.7.161.82:8277/streams/d/aec_pye/playlist.m3u8
Astro AOD,http://50.7.161.82:8277/streams/d/aod_pye/playlist.m3u8
ASTro港剧台,http://50.7.161.82:8277/streams/d/aod_pye/playlist.m3u8
天映电影50,http://50.7.161.82:8277/streams/d/celestial_pye/playlist.m3u8
Astro 欢喜台,http://198.16.106.62:8278/streams/d/Huahee/playlist.m3u8
TV8,http://50.7.161.82:8278/streams/d/TV8/playlist.m3u8
TV2,http://50.7.161.82:8278/streams/d/TV2/playlist.m3u8
HBO,http://50.7.161.82:8278/streams/d/Hbo/playlist.m3u8
BOO,http://50.7.161.82:8278/streams/d/Boo/playlist.m3u8
全佳,http://50.7.161.82:8278/streams/d/Quanjia/playlist.m3u8
双星,http://50.7.161.82:8278/streams/d/Shuangxing/playlist.m3u8
TVB星河,http://50.7.161.82:8278/streams/d/Xinhe/playlist.m3u8
小太阳,http://50.7.161.82:8278/streams/d/Xiaotaiyang/playlist.m3u8
華藏衛視,http://118.163.88.61:1935/hwazanlivetv/live.stream/playlist.m3u8
KCTV ,http://119.77.96.184:1935/chn21/chn21/playlist.m3u8
astor AOD,http://198.16.106.62:8278/streams/d/AodHD/playlist.m3u8
Food亞洲美食,http://198.16.106.62:8278/streams/d/asiafood_zero/playlist.m3u8
亚洲美食,http://198.16.106.62:8278/streams/d/asiafood_zero/playlist.m3u8
FoodNetwork美食台,http://198.16.106.62:8278/streams/d/asiafood_zero/playlist.m3u8
Baby TV Eng,http://198.16.106.62:8278/streams/d/Babytv/playlist.m3u8
BBCEarth,http://198.16.106.62:8278/streams/d/bbclifestyle_zero/playlist.m3u8
BBC Earth Lifestyle,http://198.16.106.62:8278/streams/d/bbclifestyle_zero/playlist.m3u8
CBeebies,http://198.16.106.62:8278/streams/d/Cbeebies/playlist.m3u8
Disney Junior,http://198.16.106.62:8278/streams/d/Disneyjr/playlist.m3u8
Disney Channel,http://198.16.106.62:8278/streams/d/Disneyxd/playlist.m3u8
E


Kids TV,http://198.16.106.62:8278/streams/d/KidsTV/playlist.m3u8
Nickelodeon,http://198.16.106.62:8278/streams/d/Nickelodeon/playlist.m3u8
Nick Jr,http://198.16.106.62:8278/streams/d/Nickjr/playlist.m3u8
Astro IQIYI,http://50.7.161.82:8277/streams/d/iqiyi_pye/playlist.m3u8
ANIMAL PLANET,http://50.7.161.82:8278/streams/d/AnimalPlanet/playlist.m3u8
Arena,http://50.7.161.82:8278/streams/d/arena_pye/playlist.m3u8
Awani,http://50.7.161.82:8278/streams/d/Awani/playlist.m3u8
Astro Awani,http://50.7.161.82:8278/streams/d/Awani/playlist.m3u8
Bernama,http://50.7.161.82:8278/streams/d/Bernama/playlist.m3u8
Bernama TV,http://50.7.161.82:8278/streams/d/Bernama/playlist.m3u8
boo恐怖片,http://50.7.161.82:8278/streams/d/Boo/playlist.m3u8
Boo,http://50.7.161.82:8278/streams/d/Boo/playlist.m3u8
Ceria,http://50.7.161.82:8278/streams/d/Ceria/playlist.m3u8
Astro Citra,http://50.7.161.82:8278/streams/d/Citra/playlist.m3u8
Citra,http://50.7.161.82:8278/streams/d/Citra/playlist.m3u8
Drama Sangat,http://50.7.161.82:8278/streams/d/Dsangat/playlist.m3u8
HBO ,http://50.7.161.82:8278/streams/d/Hbo/playlist.m3u8
Hello,http://50.7.161.82:8278/streams/d/Hello/playlist.m3u8
KBS WORLD,http://50.7.161.82:8278/streams/d/KBS/playlist.m3u8
KBS Wolrd,http://50.7.161.82:8278/streams/d/KBS/playlist.m3u8
Naura ,http://50.7.161.82:8278/streams/d/Naura/playlist.m3u8
Naura,http://50.7.161.82:8278/streams/d/Naura/playlist.m3u8
Astro Oasis,http://50.7.161.82:8278/streams/d/Oasis/playlist.m3u8
Oasis,http://50.7.161.82:8278/streams/d/Oasis/playlist.m3u8
Oh!K ,http://50.7.161.82:8278/streams/d/Ohk/playlist.m3u8
Oh!k,http://50.7.161.82:8278/streams/d/Ohk/playlist.m3u8
Astro Prima,http://50.7.161.82:8278/streams/d/Prima/playlist.m3u8
Prima,http://50.7.161.82:8278/streams/d/Prima/playlist.m3u8
全佳,http://50.7.161.82:8278/streams/d/Quanjia/playlist.m3u8
Astro 全佳,http://50.7.161.82:8278/streams/d/Quanjia/playlist.m3u8
Astro Ria,http://50.7.161.82:8278/streams/d/ria_pye/playlist.m3u8
RTM Sports,http://50.7.161.82:8278/streams/d/rtm_pye/playlist.m3u8
Sukan,http://50.7.161.82:8278/streams/d/rtm_pye/playlist.m3u8
NTV 7,http://50.7.161.82:8278/streams/d/Rtmntv7/playlist.m3u8
NTV7,http://50.7.161.82:8278/streams/d/Rtmntv7/playlist.m3u8
Sony ,http://50.7.161.82:8278/streams/d/SetOne/playlist.m3u8
双星,http://50.7.161.82:8278/streams/d/Shuangxing/playlist.m3u8
Astro 双星,http://50.7.161.82:8278/streams/d/Shuangxing/playlist.m3u8
TV1,http://50.7.161.82:8278/streams/d/TV1/playlist.m3u8
TV2,http://50.7.161.82:8278/streams/d/TV2/playlist.m3u8
TV3,http://50.7.161.82:8278/streams/d/TV3/playlist.m3u8
8TV,http://50.7.161.82:8278/streams/d/TV8/playlist.m3u8
八度空间,http://50.7.161.82:8278/streams/d/TV8/playlist.m3u8
TV8,http://50.7.161.82:8278/streams/d/TV8/playlist.m3u8
TV9,http://50.7.161.82:8278/streams/d/TV9/playlist.m3u8
TV9,http://50.7.161.82:8278/streams/d/TV9/playlist.m3u8
星河频道,http://50.7.161.82:8278/streams/d/Xinhe/./playlist.m3u8


日韩频道,#genre#

NTV News 24,https://n24-cdn-live.ntv.co.jp/ch01/high.m3u8
Anime TV,https://stmv1.srvif.com/animetv/animetv/playlist.m3u8
FM-N1,rtmp://host02.media-gather.jp/_media__mg00009kj5c_live/_definst_/1359071597_3874.flv
Jupiter Shop Channel,https://stream3.shopch.jp/httporiginlivech1/ch1.stream_1280p/chunklist.m3u8
QVC Japan,https://cdn-live1.qvc.jp/iPhone/1501/1501.m3u8
GSTV,https://gemstv.wide-stream.net/gemstv01/smil:gemstv01.smil/playlist.m3u8

NHK WORLD TV[1920*1080],https://nhkwlive-xjp.akamaized.net/hls/live/2003458/nhkwlive-xjp-en/index_1M.m3u8
NHK Chinese Vision[1280*720],https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
Animax Japan (Vietnamese Subs)[1280*720],https://livecdn.fptplay.net/hda3/animaxport_2000.stream/playlist.m3u8
CGNTV Japan[1280*720],http://cgntv-glive.ofsdelivery.net/live/cgntv_jp/playlist.m3u8
GTN Typhome (English Subs) [Not 24/7][1280*720],https://gorilla.gaki-no-tsukai.eu/hls/test.m3u8
New Japan Pro Wrestling World[1280*720],https://aka-amd-njpwworld-hls-enlive.akamaized.net/hls/video/njpw_en/njpw_en_channel01_3/playlist_DVR.m3u8
日本购物1[1280*720],http://stream1.shopch.jp/HLS/out1/prog_index.m3u8
Weather News[1280*720],https://movie.mcas.jp/mcas/smil:wn1.smil/master.m3u8
Gunma TV[1280*720],https://movie.mcas.jp/switcher/smil:mcas8.smil/master.m3u8
Tokyo MX 1[1280*720][1280*720],http://movie.mcas.jp/mcas/mx1_2/chunklist.m3u8
Tokyo MX 2[1280*720][1280*720],http://movie.mcas.jp/mcas/mx2_2/chunklist.m3u8
ウェザーニュース[1280*720][1280*720],http://movie.mcas.jp/mcas/wn1_2/master.m3u8
シネフィルWOWOW[1280*720][1280*720],http://203.162.235.41:16916
ジャパネットチャンネルDX[1280*720][1280*720],http://bcsecurelivehls-i.akamaihd.net/hls/live/265320/5043843989001/140130JTDX/index_1200.m3u8
テレビ東京[1280*720][1280*720],http://203.162.235.41:16908
フジテレビ[1280*720][1280*720],http://203.162.235.41:16904
Arirang[1920*1080],http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
Arirang[1920*1080],http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/.m3u8
Arirang[1920*1080],http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
BBS Buddhist Broadcasting[1920*1080],http://bbstv.clouducs.com:1935/bbstv-live/livestream/playlist.m3u8
KBC 광주방송(SBS 光州)[1920*1080],http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
YTN[1920*1080],http://slive.ytn.co.kr/ytn/_definst_/ytn_stream_20190306/playlist.m3u8
