央视卫视,#genre#
上海都市,http://124.75.27.195:8114/index.m3u8?FvSeid=1&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=5&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Fsv_CMSID=&Fsv_otype=1&Provider_id=0&Pcontent_id=.m3u8
阳光卫视,http://39.134.134.62/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226121/1.m3u8
山东教育卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000331/index.m3u8
邹城文化,http://jsylivealone302.iqilu.com/live/zoucheng_tv02.m3u8
南安卫视,http://natv.cnjrna.com:3000/channel/sovp/1000000000000018/video_1564_none.m3u8
五星体育,http://183.207.255.188/live/program/live/ssty/4000000/mnf.m3u8
HKS卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8#http://zhibo.hkstv.tv/livestream/mutfysrq.flv
三沙卫视,http://ott.cqccn.com/PLTV/88888888/224/3221227805/index.m3u8
三沙卫视,http://stream3.hnntv.cn/ssws/playlist.m3u8?_upt=e1fc7c421596383984
电影轮播,#genre#
UTV影视精选,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cn:8080/ysten-business/live/SD-1500k-576P-dongzuody/index.m3u8?%20
UTV优视影院,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cn:8080/ysten-business/live/SD-1500k-576P-youshiyy/index.m3u8?%20
UTV家庭影院,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cn:8080/ysten-business/live/SD-1500k-576P-jiatingjc/index.m3u8?%20
UTV热播剧场,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cn:8080/ysten-business/live/SD-1500k-576P-rebojuc/index.m3u8?%20
UTV第一电影,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cn:8080/ysten-business/live/SD-1500k-576P-diyidy/index.m3u8?%20
UTV经典影视,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cn:8080/ysten-business/live/SD-1500k-576P-jingdianys/index.m3u8?%20
UTV舞蹈视界,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cn:8080/ysten-business/live/SD-1500k-576P-youshizy/index.m3u8
UTV经典剧场,http://39.134.198.50:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-1500k-576P-jingdianjuc/index.m3u8
UTV卡通动画,http://39.134.198.50:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-1500k-576P-katondonghua/index.m3u8
UTV炫酷动漫,http://39.134.198.50:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-1500k-576P-xuankudm/index.m3u8
UTV热播电视剧,http://39.134.198.50:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-1500k-576P-rebojuc/index.m3u8
UTV电影天地,http://39.134.198.50:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-1500k-576P-dianyingtd/index.m3u8
超清港剧直播间,http://tx2play1.douyucdn.cn/live/223521rdxlcde1XP.flv
经典港剧天地,http://tx2play1.douyucdn.cn/live/4290711rn0ig0G7v.flv
经典电视剧,http://tx2play1.douyucdn.cn/live/7459925rPmZEVQpn.flv
热门港剧天地,http://tx2play1.douyucdn.cn/live/5522351rWNxvI7RB.flv
最热电视剧连播,https://fxliveplay.kugou.com/hls/fx_hifi_172755598.m3u8
蓝光影视1台,http://112.50.243.8/PLTV/88888888/224/3221226736/1.m3u8
蓝光影视2台,http://112.50.243.8/PLTV/88888888/224/3221225881/1.m3u8
蓝光影视3台,http://112.50.243.8/PLTV/88888888/224/3221226708/1.m3u8
蓝光影视4台,http://112.50.243.8/PLTV/88888888/224/3221226712/1.m3u8
蓝光影视5台,http://112.50.243.8/PLTV/88888888/224/3221225893/1.m3u8
蓝光影视6台,http://112.50.243.8/PLTV/88888888/224/3221226692/1.m3u8
蓝光影视7台,http://112.50.243.8/PLTV/88888888/224/3221226754/1.m3u8
蓝光影视8台,http://112.17.40.145/PLTV/88888888/224/3221226608/index.m3u8
蓝光影视9台,http://112.17.40.145/PLTV/88888888/224/3221226606/index.m3u8
蓝光影视10台,http://112.17.40.145/PLTV/88888888/224/3221226360/index.m3u8
海爷TV动漫,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/492270/live_189986442_7728008.m3u8 
海爷TV动作,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/366214/live_199793349_7660540.m3u8 
海爷TV海外,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/471169/live_27444411_4287972.m3u8 
海爷TV国产,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/750227/live_268522326_2538218.m3u8 
海爷TV国外,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/211012/live_52370715_1734265.m3u8 
海爷TV科幻,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/243318/live_261831479_8429255.m3u8 
海爷TV恐怖,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/428049/live_280698572_9101071.m3u8 
海爷TV小新,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/293317/live_255137759_7132099.m3u8 
KiD电影一台,http://101.71.255.229:6610/zjhs/2/10052/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
KiD电影二台,http://101.71.255.229:6610/zjhs/2/10037/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
KiD影视1台,http://112.50.243.8/PLTV/88888888/224/3221226736/1.m3u8
KiD影视2台,http://112.50.243.8/PLTV/88888888/224/3221225881/1.m3u8
KiD影视3台,http://112.50.243.8/PLTV/88888888/224/3221226708/1.m3u8
KiD影视4台,http://112.50.243.8/PLTV/88888888/224/3221226712/1.m3u8
KiD影视5台,http://112.50.243.8/PLTV/88888888/224/3221225893/1.m3u8
KiD影视6台,http://112.50.243.8/PLTV/88888888/224/3221226692/1.m3u8
KiD影视7台,http://112.50.243.8/PLTV/88888888/224/3221226754/1.m3u8
8Kk影院,http://hpull.kktv8.com/livekktv/111536805/playlist.m3u8
邵氏影院,http://tx2play1.douyucdn.cn/live/4246519rBfGfNQap_4000.m3u8
齐影功夫,https://dlhls-cdn-mp.zhanqi.tv/zqlive/301200_QSU3A.m3u8
齐影电剧,https://dlhls-cdn-mp.zhanqi.tv/zqlive/295803_fLcJv.m3u8
齐影音乐,https://dlhls-cdn-mp.zhanqi.tv/zqlive/301168_S9PFz.m3u8
星光影视,https://dlhls-cdn-mp.zhanqi.tv/zqlive/299458_Av0vD.m3u8
周口影视,https://dlhls-cdn-mp.zhanqi.tv/zqlive/80918_cr4oy.m3u8
玄幻影院,https://tx.liveplay.live.kugou.com/live/fx_hifi_1308614369_avc.m3u8
经典影视,https://tx.liveplay.live.kugou.com/live/fx_hifi_251702616_avc.m3u8
奇幻系列影视,http://tx.liveplay.live.fanxing.com/live/fx_hifi_1460993762_std_avc.m3u8
喜剧系列影视,http://tx.liveplay.live.fanxing.com/live/fx_hifi_1171596549_avc.m3u8
最热电视剧连播,https://fxliveplay.kugou.com/hls/fx_hifi_172755598.m3u8
周星驰电影系列,https://fxliveplay.kugou.com/hls/fx_hifi_1638135185.m3u8
回忆经典小品,http://tx.liveplay.live.fanxing.com/live/fx_hifi_1277397160_avc.m3u8
动作电影系列,https://fxliveplay.kugou.com/hls/fx_hifi_1308722194.m3u8
电视剧琅琊榜,https://tx.liveplay.live.kugou.com/live/fx_hifi_102450933_avc.m3u8
电视剧封神榜,https://tx.liveplay.live.kugou.com/live/fx_hifi_1573309100_avc.m3u8
经典港片系列,http://tx.liveplay.live.kugou.com/live/fx_hifi_1640924_low_avc.m3u8
求索记录HD,http://125.210.152.21:9120/live/QSJLHD.m3u8 
华数服务HD,http://125.210.152.21:9120/live/HSFWHD.m3u8 
探索记录,http://125.210.152.21:9120/live/TSJL.m3u8 
风尚音乐,http://125.210.152.21:9120/live/FSYY.m3u8 
高清娱乐,http://125.210.152.21:9120/live/GQYL.m3u8 
新视觉HD,http://125.210.152.21:9120/live/XSJHD.m3u8 
电子竞技,http://125.210.152.21:9120/live/DZJJ.m3u8 
炫动3D,http://125.210.152.21:9120/live/XD3D.m3u8 
亚洲影院,http://125.210.152.21:9120/live/YZYY.m3u8 
欧美影院,http://125.210.152.21:9120/live/OMYY.m3u8 
精品剧场,http://125.210.152.21:9120/live/JPJC.m3u8 
少儿动漫,http://125.210.152.21:9120/live/SEDM.m3u8 
漫游世界,http://125.210.152.21:9120/live/MYSJ.m3u8 
精彩影视,http://125.210.152.21:9120/live/JCYS.m3u8
吃奶滴虫 恐怖片,http://tx2play1.douyucdn.cn/live/263824rWV6uep4vg_2000.flv
【香港】赌片 喜剧,http://tx2play1.douyucdn.cn/live/315457r0LsXadyku_2000.flv
【贝爷影1厅】,http://tx2play1.douyucdn.cn/live/252802rbQGaZXUQi_2000.flv
【贝爷影2厅】 欧美,http://tx2play1.douyucdn.cn/live/36337rQpCgRgxw7H_2000.flv
齐影视邵氏台,https://dlhls-cdn-mp.zhanqi.tv/zqlive/300610_75vRc.m3u8
齐影视功夫1台,https://dlhls-cdn-mp.zhanqi.tv/zqlive/301200_QSU3A.m3u8
齐影视功夫2台,https://dlhls-cdn-mp.zhanqi.tv/zqlive/295519_JkFS8.m3u8
周口电影FHD,https://dlhls-cdn-mp.zhanqi.tv/zqlive/80918_cr4oy.m3u8
峨眉山影视,https://dlhls-cdn-mp.zhanqi.tv/zqlive/295519_JkFS8.m3u8
CBN每日影院,http://home.lpfcdn.com:4000/udp/235.254.198.192:7980
CBN幸福剧场,http://home.lpfcdn.com:4000/udp/235.254.198.193:7980
CBN风尚生活,http://home.lpfcdn.com:4000/udp/235.254.198.194:7980
CBN幸福娱乐,http://home.lpfcdn.com:4000/udp/235.254.198.195:7980
电视剧琅琊榜,https://tx.liveplay.live.kugou.com/live/fx_hifi_102450933_avc.m3u8
电视剧小李飞刀,https://tx.liveplay.live.kugou.com/live/fx_hifi_1573309100_avc.m3u8
经典港片系列,https://tx.liveplay.live.kugou.com/live/fx_hifi_1640924_avc.m3u8
经典影视,https://tx.liveplay.live.kugou.com/live/fx_hifi_251702616_avc.m3u8
最热电视剧连播,https://fxliveplay.kugou.com/hls/fx_hifi_172755598.m3u8
周星驰电影系列,https://fxliveplay.kugou.com/hls/fx_hifi_1638135185.m3u8
玄幻影院,https://tx.liveplay.live.kugou.com/live/fx_hifi_1308614369_avc.m3u8
动作电影系列,https://fxliveplay.kugou.com/hls/fx_hifi_1308722194.m3u8
经典港剧天地,http://tx2play1.douyucdn.cn/live/4290711rn0ig0G7v.flv
经典电视剧,http://tx2play1.douyucdn.cn/live/7459925rPmZEVQpn.flv 
超清港剧直播间,http://tx2play1.douyucdn.cn/live/223521rdxlcde1XP.flv
HD,http://hpull.kktv8.com/livekktv/111536805/playlist.m3u8
河东影视,http://jsylivealone302.iqilu.com/live/hedong_tv01.m3u8
山东影视,http://120.221.44.107:8089/PLTV/88888888/224/3221225802/index.m3u8
东方影视,http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221225970/3.m3u8
欢笑剧场,http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226144/3.m3u8
都市剧场,http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226143/3.m3u8
四川影视,http://scgctvshow.sctv.com/hdlive/sctv5/1.m3u8
四川峨眉电影,http://scgctvshow.sctv.com/hdlive/emei/1.m3u8
精彩综艺高清2K,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226009/index.m3u8
精彩电影高清2K,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226011/index.m3u8
精彩电视剧高清2K,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8
CHC家庭影院2K,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC高清电影2K,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC动作电影2K,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
少林剧场,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100179213/75/index.m3u8?&encrypt=
邵氏影院,http://tx2play1.douyucdn.cn/live/4246519rBfGfNQap_900.m3u8
电视剧轮播,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229660/index.m3u8
动画FHD,http://39.134.19.57/PLTV/88888888/224/3221225894/index.m3u8
电视剧FHD,http://39.134.116.30:8080/PLTV/88888910/224/3221225712/index.m3u8
电视剧FHD,http://39.134.116.30:8080/PLTV/88888910/224/3221225660/index.m3u8
影视1HD,http://39.134.182.236/PLTV/88888888/224/3221226245/index.m3u8
影视2HD,http://39.134.182.236/PLTV/88888888/224/3221226178/index.m3u8
影视3HD,http://39.134.182.236/PLTV/88888888/224/3221226179/index.m3u8
影视4HD,http://39.134.176.157/PLTV/88888888/224/3221226176/index.m3u8
影视5HD,http://112.17.40.145/PLTV/88888888/224/3221226608/index.m3u8
影视6HD,http://112.17.40.145/PLTV/88888888/224/3221226606/index.m3u8
影视7HD,http://112.17.40.145/PLTV/88888888/224/3221226360/index.m3u8
邵氏老电影HD,http://42.56.91.136/live-bvc/164219/live_97065163_17925468.m3u8
高分影院,http://live.hcs.cmvideo.cn:8088/wd_r1/virtuallive/5101000708/75/index.m3u8?&encrypt=
高清大片,http://live.hcs.cmvideo.cn:8088/wd_r3/cctv/gaoqingdapian/600/index.m3u8?&encrypt=
高清娱乐,http://live.hcs.cmvideo.cn:8088/wd_r1/2018/wasu/zhpd/1000/index.m3u8?&encrypt=
高圆圆影视展播,http://live.hcs.cmvideo.cn:8088/wd-virtuallive5100002172-75/index.m3u8?ProgramID=&encrypt=
kk电影频道,http://hpull.kktv8.com/livekktv/99350550/playlist.m3u8
kk影视频道,http://hpull.kktv8.com/livekktv/99592190/playlist.m3u8
深夜失眠剧场,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5100181674/75/index.m3u8?ProgramID=&encrypt=
仙剑奇侠传,https://tx.liveplay.live.kugou.com/live/fx_hifi_102450933_avc.m3u8
经典港片系列,https://tx.liveplay.live.kugou.com/live/fx_hifi_1640924_avc.m3u8
最热电视剧联播,https://fxliveplay.kugou.com/hls/fx_hifi_172755598.m3u8
电视剧还珠格格,https://tx.liveplay.live.kugou.com/live/fx_hifi_1573309100_avc.m3u8
动作电影系列,https://fxliveplay.kugou.com/hls/fx_hifi_1308722194.m3u8
岳西影视,http://58.243.4.22:1935/live/yingshi/chunklist_w522017317.m3u8
凤凰卫视电影台,https://www.fanmingming.cn/hls/fhdy.m3u8
克拉玛依影视,https://klmyzb.rcsxzx.com/hls/klmy3.m3u8
欧美影院,http://szdl.3322.org:8888/rtp/233.50.201.230:5140
环球电影,http://szdl.3322.org:8888/rtp/233.50.201.231:5140
动作影院,http://szdl.3322.org:8888/rtp/233.50.201.232:5140
热门综艺,http://szdl.3322.org:8888/rtp/233.50.201.233:5140
四川影视HD,http://scgctvshow.sctv.com/hdlive/sctv5/1.m3u8
峨眉电影HD,http://scgctvshow.sctv.com/hdlive/emei/1.m3u8
金马影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
开心影院,http://hpull.kktv8.com/livekktv/111536805/playlist.m3u8
甘肃少儿,http://39.134.39.39/PLTV/88888888/224/3221226289/index.m3u8
甘肃文化影视,http://39.134.39.39/PLTV/88888888/224/3221226287/index.m3u8
SiTV动漫秀场,http://39.134.39.39/PLTV/88888888/224/3221226197/index.m3u8
SiTV劲爆体育,http://39.134.39.39/PLTV/88888888/224/3221226170/index.m3u8
SiTV极速汽车,http://39.134.39.39/PLTV/88888888/224/3221226195/index.m3u8
SiTV极速汽车,http://39.134.39.39/PLTV/88888888/224/3221226310/index.m3u8
SiTV欢笑剧场,http://39.134.39.39/PLTV/88888888/224/3221226203/index.m3u8
SiTV游戏风云,http://39.134.39.39/PLTV/88888888/224/3221226187/index.m3u8
SiTV游戏风云,http://39.134.39.39/PLTV/88888888/224/3221226337/index.m3u8
SiTV都市剧场,http://39.134.39.39/PLTV/88888888/224/3221226176/index.m3u8
上海东方影视,http://39.134.39.39/PLTV/88888888/224/3221226189/index.m3u8
上海五星体育,http://39.134.39.39/PLTV/88888888/224/3221226178/index.m3u8
湖北影视台,http://live.cjyun.org/hubeitv/s10008-live-hbys.m3u8
云南影视台,http://39.130.215.166:6410/gitv_live/G_YNTV-5-HD/G_YNTV-5-HD.m3u8?
四川影视台,http://219.145.171.78/scgctvshow.sctv.com/hdlive/sctv5/1.m3u8#http://scgctvshow.sctv.com/hdlive/sctv5/1.m3u8
重庆影视台,http://219.153.252.50/PLTV/88888888/224/3221225638/chunklist.m3u8
福州影视台,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8
鹤峰影视台,http://hefeng.live.tempsource.cjyun.org/videotmp/s10100-hftv2.m3u8
广西影视台,http://mobilelive.gxtv.cn/live/nn_live1003/playlist.m3u8
上海影视台,http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221225970/3.m3u8#http://140.207.241.2:8080/live/program/live/dsjpdhd/2300000/mnf.m3u8
浙江影视台,http://hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
绍兴影视台,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
安徽影视台,http://zbbf2.ahtv.cn/live/756.m3u8
北京影视台,http://cbnlive.cbchot.com/live/bjysyth_1.m3u8
西安影视台,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
郎溪影视台,http://117.70.93.210:1935/live/yingshi/playlist.m3u8
东至影视台,http://223.247.33.124:1935/live/yingshi/playlist.m3u8
NHK华语视界HD,https://nhkw-zh-hlscomp.akamaized.net/ixxemlzk1vqvy44o/playlist.m3u8
广州影视,http://116.199.5.51:8114/00000000/index.m3u8
哈哈炫动,http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226139/3.m3u8
江苏影视,http://223.110.243.135/PLTV/4/224/3221225937/index.m3u8
峨眉电影,http://scgctvshow.sctv.com/hdlive/emei/1.m3u8
付庄综合,https://dlhls-cdn-mp.zhanqi.tv/zqlive/299548_RKDKO.m3u8
四川影视,http://scgctvshow.sctv.com/hdlive/sctv5/1.m3u8
仪陇影视,https://dlhls-cdn-mp.zhanqi.tv/zqlive/285305_4Cz3X.m3u8
星光影视②,https://dlhls-cdn-mp.zhanqi.tv/zqlive/299458_Av0vD.m3u8
峨眉电影,http://scgctvshow.sctv.com/hdlive/emei/1.m3u8
经典电影,http://tx2play1.douyucdn.cn/85894rmovieChow_4000p.xs?uuid=
河北影视,http://weblive.hebtv.com/live/hbys_bq/index.m3u8
美人高清,http://39.134.39.38/PLTV/88888888/224/3221226339/index.m3u8
TVB港剧一台,https://dlhls-cdn-mp.zhanqi.tv/zqlive/123407_XhQs9.m3u8
yy电影,http://hpull.kktv8.com/livekktv/99350550/playlist.m3u8
yy金典,http://hpull.kktv8.com/livekktv/104621340/playlist.m3u8
yy影视,http://hpull.kktv8.com/livekktv/99592190/playlist.m3u8
阿坝综合,http://222.214.9.34:90/live/zhpd.m3u8
Tvb港剧,https://dlhls-cdn-mp.zhanqi.tv/zqlive/123407_XhQs9.m3u8
海西TV,http://stream.haixitv.cn/1/sd/live.m3u8
江西教育,http://39.135.139.200:6610/PLTV/88888888/224/3221226197/2/index.m3u8
iHOT爱院线,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230019/index.m3u8?fmt=ts2hls
iHOT爱科幻,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230025/index.m3u8?fmt=ts2hls
iHOT爱喜剧,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230022/index.m3u8?fmt=ts2hls
iHOT爱经典,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230101/index.m3u8
iHOT爱赛车,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230032/index.m3u8
iHOT爱赛车,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230032/index.m3u8
iHOT爱军武,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230083/index.m3u8
iHOT爱军武,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230083/index.m3u8
iHOT爱历史,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230100/index.m3u8
iHOT爱历史,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230100/index.m3u8
iHOT爱家庭,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230118/index.m3u8
iHOT爱家庭,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230118/index.m3u8
iHOT爱青春,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230130/index.m3u8
iHOT爱青春,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230130/index.m3u8
iHOT爱玩具,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230026/index.m3u8
iHOT爱玩具,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230026/index.m3u8
iHOT爱动漫,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230136/index.m3u8
iHOT爱动漫,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230136/index.m3u8
iHOT爱美食,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230115/index.m3u8
iHOT爱美食,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230115/index.m3u8
iHOT爱探索,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230112/index.m3u8
iHOT爱探索,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230112/index.m3u8
iHOT爱时尚,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230109/index.m3u8
iHOT爱时尚,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230109/index.m3u8
iHOT爱科学,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230106/index.m3u8
iHOT爱科学,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230106/index.m3u8
iHOT爱都市,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230104/index.m3u8
iHOT爱都市,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230104/index.m3u8
iHOT爱悬疑,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230098/index.m3u8
iHOT爱悬疑,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230098/index.m3u8
iHOT爱猎奇,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230097/index.m3u8
iHOT爱猎奇,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230097/index.m3u8
iHOT爱谍战,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230092/index.m3u8
iHOT爱谍战,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230092/index.m3u8
iHOT爱解密,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230080/index.m3u8
iHOT爱解密,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230080/index.m3u8
iHOT爱娱乐,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230077/index.m3u8
iHOT爱娱乐,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230077/index.m3u8
iHOT爱幼教,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230086/index.m3u8
